index,mpd_id,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9
156,mp-10963,4.997797966003418,3.165750503540039,3.603026866912842,3.942112445831299,3.640522003173828,3.8168787956237793,6.6528849601745605,3.8736653327941895,3.298063278198242
157,mp-1096812,3.445805549621582,3.2074170112609863,4.486100673675537,3.816375255584717,3.4179677963256836,3.756328582763672,6.645708084106445,3.727612018585205,3.19453763961792
158,mp-1592,3.6025190353393555,3.2887282371520996,5.083001613616943,3.5938711166381836,4.685009479522705,4.671257972717285,6.496485710144043,3.438960552215576,3.8145947456359863
159,mp-558768,3.3312506675720215,5.076744079589844,3.311762809753418,4.2275004386901855,4.014194965362549,7.3942155838012695,6.380602836608887,3.706514835357666,11.79005241394043
160,mp-29163,4.298403739929199,6.280137538909912,9.764520645141602,3.877925395965576,6.107915878295898,3.7518930435180664,4.3590569496154785,3.7069621086120605,3.331575870513916
161,mp-36383,6.098342418670654,4.633786201477051,3.312991142272949,4.0754241943359375,3.250819206237793,7.67274284362793,6.320338249206543,3.7007975578308105,8.174657821655273
162,mp-1229185,5.988308906555176,4.706705093383789,4.506144046783447,6.187730312347412,4.068488121032715,7.560128211975098,6.562997341156006,3.889589309692383,8.256340980529785
163,mp-1229124,4.4991021156311035,6.0980329513549805,3.610872268676758,3.931644916534424,3.333327293395996,7.703481674194336,6.415327072143555,3.6181254386901855,11.538301467895508
164,mp-561620,6.018812656402588,6.47257661819458,11.004953384399414,3.685128688812256,6.863250255584717,5.146798133850098,6.679344177246094,3.5959887504577637,3.5785036087036133
165,mp-9538,3.9722914695739746,6.57708215713501,14.103384971618652,3.745021343231201,6.903692245483398,4.717835426330566,6.38026237487793,3.649136543273926,3.4219956398010254
166,mp-662599,4.385618209838867,3.1963281631469727,3.569263458251953,3.6529107093811035,5.862695693969727,4.707455635070801,6.579192638397217,3.59140682220459,3.541891098022461
167,mp-1183137,3.384157180786133,3.181993007659912,5.414529323577881,3.3138766288757324,3.449488639831543,6.739023685455322,4.8251566886901855,3.4021825790405273,3.672532558441162
