mpd_id,formula,elements,nsites,nelements,volume,density,density_atomic,deprecated,uncorrected_energy_per_atom,energy_per_atom,formation_energy_per_atom,energy_above_hull,is_stable,equilibrium_reaction_energy_per_atom,band_gap,efermi,is_gap_direct,is_metal,is_magnetic,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_formula_units,num_magnetic_sites,num_unique_magnetic_sites,universal_anisotropy,homogeneous_poisson,theoretical,cbm,vbm,e_total,e_ionic,e_electronic,n,e_ij_max,weighted_surface_energy_EV_PER_ANG2,weighted_surface_energy,weighted_work_function,surface_anisotropy,shape_factor,has_reconstructed
mp-623836,ThNi,"Th,Ni",16,2,342.970635944442,11.2609278258529,21.4356647465276,False,-43.11730302,-7.028548154375,-0.431550689374999,0,True,-0.068624801647732,0,7.82087147,False,True,False,0.861525099999999,0.002511950032187,0.1076906375,0,0,,,False,,,,,,,,,,,,,
mp-220,ThNi2,"Th,Ni",3,2,54.2481844129406,10.6959087599036,18.0827281376469,False,-32.8522295333333,-6.75833596666666,-0.433625429999989,0,True,-0.000537999749991,0,7.59186158,False,True,False,0.0000007,1.29036576537116E-08,0.0000007,0,0,-12.719,0.495,False,,,,,,,,,,,,,
mp-1025034,ThNi2B2C,"Th,Ni,B,C",6,4,69.1150718894895,9.20323202663418,11.5191786482483,False,-7.42065171166667,-7.42065171166667,-0.493335412222221,0,True,-0.047668797395833,0,8.2112295,False,True,False,0.000004,5.78744967001661E-08,0.000004,0,0,,,False,,,,,,,,,,,,,
mp-1567,ThNi5,"Th,Ni",6,2,82.1946285163645,10.6165292985325,13.6991047527274,False,-22.5922970733333,-6.46079705,-0.408373441666666,0,True,-0.082789498541666,0,8.02152364,False,True,True,1.3811357,0.016803235502488,1.3811357,5,2,0.186,0.313,False,,,,,,,,,,,,,
mp-1206093,ThNiGe2,"Th,Ni,Ge",8,3,149.030272041863,9.71633551889276,18.6287840052329,False,-29.057621965,-6.3429535475,-0.732940887499997,0,True,-0.052271351874997,0,8.1456828,False,True,False,0,0,0,0,0,,,True,,,,,,,,,,,,,
mp-22786,ThNiSn,"Th,Ni,Sn",3,3,70.6086201439512,9.62904442020859,23.5362067146504,False,-37.46823742,-6.42390849666667,-0.689386234999995,0,True,-0.091127892187496,0.2675,7.38321914,False,False,False,0,0,0,0,0,1.033,0.287,False,7.5431,7.2756,36.6197572633333,4.63628398333334,31.98347328,5.65539329136356,0.707216666666667,,,,,,
mp-643,ThO2,"Th,O",3,2,43.9265647358682,9.98128407465435,14.6421882452894,False,-32.7057398733333,-10.1377169266667,-4.36779017333333,0,True,-4.36779017333333,4.4187,4.60125822,False,False,False,0,0,0,0,0,0.325,0.291,False,8.9753,4.5566,,,,,,,,,,,
mp-1828,ThOs2,"Th,Os",6,2,114.444408986113,17.7741659178847,19.0740681643521,False,-60.0975422116667,-60.0975422116667,-0.282302261666671,0,True,-0.0697582425,0,8.437407,False,True,False,0.0000099,8.65048811707465E-08,0.00000495,0,0,-1165.456,0.556,False,,,,,,,,,,,,,
mp-931,ThP,"Th,P",2,2,50.4991330003145,8.64849314157384,25.2495665001573,False,-42.969682825,-42.969682825,-1.73101359398809,0,True,-0.319211836249998,0,7.58855934,False,True,False,0,0,0,0,0,2.175,0.285,False,,,,,,,,,,,,,
mp-5156,ThP2O7,"Th,P,O",40,3,721.104100060047,3.73953191162385,18.0276025015012,False,-16.335642429,-8.56650671075,-3.27845347717857,0,True,-0.0214039602,5.4109,-0.64637881,False,False,False,0,0,0,0,0,,,False,4.7419,-0.669,,,,,,,,,,,
mp-21381,ThPb3,"Th,Pb",4,2,117.297983015524,12.0846012090339,29.324495753881,False,-60.9032221875,-60.9032221875,-0.3205560675,0,True,-0.095184506000002,0,8.01072078,False,True,False,0.000145299999999,1.2387254773236E-06,0.000145299999999,0,0,0.57,0.345,False,,,,,,,,,,,,,
mp-867418,ThPbAu2,"Th,Pb,Au",4,3,95.4153908722826,14.4998968279322,23.8538477180707,False,-58.331294465,-4.960342415,-0.541775084999997,0.0022894425,False,,0,7.03884398,False,True,False,0.000167799999999,1.75862613427437E-06,0.000167799999999,0,0,,,True,,,,,,,,,,,,,
mp-1101129,ThPbI12,"Th,Pb,I",14,3,707.035201794544,4.60815799811956,50.502514413896,False,-2.59724532285714,-2.59724532285714,-0.496198415714285,0.251207524107141,False,,0.579999999999999,1.73860282,False,False,False,0.0015811,2.23623943473673E-06,0.0015811,0,0,,,True,2.3183,1.7383,,,,,,,,,,,
mp-30838,ThPd,"Th,Pd",8,2,195.476450360391,11.5005737008109,24.4345562950489,False,-48.99660567375,-48.99660567375,-0.778747793749992,0,True,-0.050480621874996,0,6.90404129,False,True,False,0,0,0,0,0,,,False,,,,,,,,,,,,,
mp-570184,ThPd3,"Th,Pd",16,2,297.154097967663,12.3229256770393,18.5721311229789,False,-36.537765935625,-36.537765935625,-0.948610190625004,0,True,-0.175762033680562,0,6.94013108,False,True,False,0,0,0,0,0,,,False,,,,,,,,,,,,,
mp-12754,ThPt,"Th,Pt",4,2,98.7348719825156,14.3668159505441,24.6837179956289,False,-63.8122638175,-63.8122638175,-1.3307742925,0,True,-0.227709796136373,0,7.65706057,False,True,False,0.0000009,9.11532047318982E-09,0.00000045,0,0,,,False,,,,,,,,,,,,,
mp-1070844,ThPt2,"Th,Pt",6,2,126.514931435165,16.3332099758477,21.0858219058608,False,-60.162289755,-60.162289755,-1.345391105,0,True,-0.131302573333336,0,8.2830478,False,True,False,0,0,0,0,0,,,False,,,,,,,,,,,,,
mp-865400,ThPt3,"Th,Pt",8,2,151.055971035876,17.9687312466653,18.8819963794846,False,-58.14034886375,-58.14034886375,-1.15574565124999,0,True,-0.146702322499997,0,7.79330867,False,True,False,0,0,0,0,0,1.188,0.383,True,,,,,,,,,,,,,
mp-1659,ThRe2,"Th,Re",12,2,237.044017416651,16.9372131042248,19.7536681180542,False,-59.5378840408333,-59.5378840408333,-0.105720185833339,0,True,-0.105720185833334,0,7.82989882,False,True,False,0.000136,5.7373310443416E-07,0.000034,0,0,-4.935,0.224,False,,,,,,,,,,,,,
mp-1101769,ThReB4,"Th,Re,B",12,3,134.655260472938,11.3819632481795,11.2212717060782,False,-8.31924575083333,-8.31924575083333,-0.555989160694443,0,True,-0.033502500446426,0,8.44890117,False,True,False,0.0005612,4.16767973288935E-06,0.0002806,0,0,,,False,,,,,,,,,,,,,
mp-12755,ThRh,"Th,Rh",4,2,93.1164219998344,11.9460532211401,23.2791054999586,False,-49.8139853975,-49.8139853975,-1.00824000749999,0,True,-0.270472656363629,0,7.47910794,False,True,False,0,0,0,0,0,,,False,,,,,,,,,,,,,
mp-568337,ThRh2,"Th,Rh",6,2,114.001142629321,12.7554067026883,19.0001904382202,False,-41.4222071316667,-41.4222071316667,-0.839633994999999,0,True,-0.014814992499992,0,7.35316936,False,True,False,0,0,0,0,0,1.051,0.401,False,,,,,,,,,,,,,
mp-865490,V2CrFe,"V,Cr,Fe",4,3,47.1403269299947,7.38762507469875,11.7850817324987,False,-14.4226107175,-9.2337013475,-0.1609811425,0,True,-0.035963244791664,0,6.85550192,False,True,False,0.0000465,9.86416578507282E-07,0.0000465,0,0,0.841,0.307,True,,,,,,,,,,,,,
mp-865485,V2CrOs,"V,Cr,Os",4,3,53.0691079215771,10.7672170515276,13.2672769803943,False,-24.3841820475,-24.3841820475,-0.324751372499999,0,True,-0.031143305,0,7.22971257,False,True,True,0.077392999999999,0.001458343715036,0.077392999999999,4,3,0.288,0.303,True,,,,,,,,,,,,,
mp-542860,V2Cu2O7,"V,Cu,O",22,3,292.601112980494,3.87008325568194,13.3000505900225,False,-10.2016282427273,-7.35586300136364,-1.81023095454546,0,True,-0.004848619545453,0,0.97943772,False,True,True,4.0000003,0.013670489012345,2.00000015,8,2,,,False,,,,,,,,,,,,,
mp-1188322,V2Cu3Sb4,"V,Cu,Sb",18,3,338.131975112642,7.65672335404853,18.7851097284801,False,-5.28646422611111,-5.37179755944444,-0.151637880555555,0,True,-0.024176291666666,0,7.99670368,False,True,True,0.4516322,0.001335668417189,0.2258161,2,2,,,False,,,,,,,,,,,,,
mp-2234110,V2CuO6,"V,Cu,O",9,3,115.400658729576,3.76173840323388,12.8222954143973,False,-6.93404451555556,-7.76982229333333,-1.99706842222222,0,True,-0.00064102111111,0.523699999999999,1.1243986,False,False,True,0.9995685,0.008661722653961,0.9995685,3,2,,,False,1.5915,1.0678,,,,,,,,,,,
mp-759957,V2F7,"V,F",18,2,250.506830012149,3.11379802873896,13.917046111786,False,-8.68275496833333,-8.68275496833333,-3.12038306722222,0.006441788333333,False,,1.8102,-0.21773046,False,False,True,6.0000001,0.02395144315909,3.00000005,4,4,,,True,-0.2176,-2.0278,,,,,,,,,,,
mp-1216977,V2FeGe,"V,Fe,Ge",8,3,98.5228901783646,7.7654048313437,12.3153612722956,False,-14.30685927875,-8.114573025,-0.299357723749999,0,True,-0.009762610833334,0,7.42464867,False,True,False,0.0001015,1.03021744303528E-06,0.00005075,0,0,,,True,,,,,,,,,,,,,
mp-1216581,V2FeSi,"V,Fe,Si",8,3,94.5009860843907,6.53010277747026,11.8126232605488,False,-13.210662725,-8.4749754825,-0.459187637499999,0,True,-0.005309936874999,0,7.85311807,False,True,False,0.0001569,1.66030013549156E-06,0.00007845,0,0,,,True,,,,,,,,,,,,,
mp-20405,V2Ga5,"V,Ga",14,2,210.68191137621,7.10141201528551,15.0487079554436,False,-12.46842296,-12.46842296,-0.269418501428571,0,True,-0.0676247370319,0,5.0301006,False,True,False,0.0000292,1.38597565444801E-07,0.0000146,0,0,0.037,0.217,False,,,,,,,,,,,,,
mp-570621,V2Ga8Cu3,"V,Ga,Cu",52,3,800.307401484174,7.05711164688377,15.3905269516187,False,-11.9353253219231,-11.9353253219231,-0.222883240384614,0,True,-0.031462397347379,0,4.45878817,False,True,False,0.0000532,6.64744570665476E-08,0.0000133,0,0,,,False,,,,,,,,,,,,,
mp-1080835,V2GaC,"V,Ga,C",8,3,94.3921111541825,6.46034292277108,11.7990138942728,False,-12.96182538125,-12.96182538125,-0.56953473125,0,True,-0.060558816964286,0,6.01411447,False,True,False,0.000154199999999,1.63361109434374E-06,0.0000771,0,0,,,False,,,,,,,,,,,,,
mp-2646985,V2GaN,"V,Ga,N",8,3,94.0984734075146,6.55094877623152,11.7623091759393,False,-8.1539608975,-8.2442108975,-0.860664420624999,0,True,-0.017856387256097,0,6.80069928,False,True,False,0.000303899999999,3.22959543332752E-06,0.00015195,0,0,,,True,,,,,,,,,,,,,
mp-558123,V2Ge(O2F)2,"V,Ge,(,O,F,)",36,4,432.781746341594,4.24387543886556,12.0217151761554,False,-7.00383446972222,-7.7896122475,-2.63290238472222,0,True,-0.012434109722224,1.8766,2.5396924,False,False,True,16.0003915,0.036971040565493,4.000097875,8,1,,,False,4.3674,2.4908,,,,,,,,,,,
mp-9957,V2GeC,"V,Ge,C",8,3,94.0452786020084,6.58717802088216,11.755659825251,False,-13.52292203875,-8.48892040625,-0.483464746249999,0,True,-0.055293209814818,0,7.73994713,False,True,False,0.0000004,4.25327040278934E-09,0.0000002,0,0,0.429,0.257,False,,,,,,,,,,,,,
mp-1217012,V2GePb5O12,"V,Ge,Pb,O",40,4,684.837775742804,6.801413005869,17.1209443935701,False,-6.441720553,-7.023920553,-1.98744018275,0,True,-0.002099306500007,2.7314,2.65966828,False,False,False,0.0014711,2.14809996192804E-06,0.00073555,0,0,,,True,5.4061,2.6747,,,,,,,,,,,
mp-642659,V2H,"V,H",12,2,114.213558890095,5.98368274763616,9.51779657417457,False,-10.7154022766667,-10.7154022766667,-0.170647656249999,0,True,-0.057216664999998,0,6.05363014,False,True,False,0.0000002,1.75110557751252E-09,0.00000005,0,0,1.668,0.363,False,,,,,,,,,,,,,
mp-505236,V2Hg(P2O7)2,"V,Hg,(,P,O,)",21,4,274.940214734547,3.92793612926689,13.0923911778356,False,-7.11086398857143,-7.73076875047619,-2.52072911481292,0,True,-0.013380095555585,0,3.52653699,False,True,True,4.0002484,0.014549520898069,4.0002484,2,2,,,False,,,,,,,,,,,,,
mp-540566,V2Hg2O7,"V,Hg,O",44,3,565.913277017771,7.21898006025431,12.8616653867675,False,-17.0637603677273,-6.57147234636364,-1.71484659636364,0,True,-0.012770942045441,1.4424,1.71427427,False,False,False,0,0,0,0,0,,,False,2.4315,0.9891,,,,,,,,,,,
mp-17749,V2HgO6,"V,Hg,O",36,3,423.329372304178,6.25209634704227,11.7591492306716,False,-14.6101739205556,-7.29088527111111,-1.93919080361111,0,True,-0.001053843611122,2.0143,1.2318629,False,False,False,0,0,0,0,0,,,False,3.1249,1.1106,,,,,,,,,,,
mp-972205,V2MoOs,"V,Mo,Os",4,3,55.6382437083667,11.581551168094,13.9095609270917,False,-27.18108951,-27.18108951,-0.371999572500001,0,True,-0.036443988888891,0,7.65026897,False,True,False,0,0,0,0,0,0.293,0.307,True,,,,,,,,,,,,,
mp-972204,V2MoRu,"V,Mo,Ru",4,3,55.2452963641529,8.98399566836832,13.8113240910382,False,-20.2212277325,-20.2212277325,-0.302311183750003,0,True,-0.067241097500001,0,7.53955072,False,True,False,0.0000021,3.80122858995581E-08,0.0000021,0,0,,,True,,,,,,,,,,,,,
mp-972236,V2MoW,"V,Mo,W",4,3,57.6128897945003,11.0004258428338,14.4032224486251,False,-26.49428851,-26.49428851,-0.08955719,0,True,-0.005822902499996,0,6.66781193,False,True,False,0.0000108,1.87458050421053E-07,0.0000108,0,0,,,True,,,,,,,,,,,,,
mp-33090,V2N,"V,N",9,2,93.6267215779512,6.16616830184534,10.4029690642168,False,-13.5189355944444,-13.5189355944444,-1.08296821736111,0,True,-0.148439446349206,0,7.35190128,False,True,False,0,0,0,0,0,0.123,0.274,True,,,,,,,,,,,,,
mp-554784,V2Ni(PO5)2,"V,Ni,(,P,O,)",30,4,352.080751530888,3.60818337108671,11.7360250510296,False,-7.23106551866667,-8.08513218533333,-2.46789845728572,0,True,-0.017832559555564,1.5698,2.48556761,False,False,True,8.0000001,0.022722060394426,4.00000005,6,2,,,False,3.9068,2.337,,,,,,,,,,,
mp-1207918,V2Ni2PbO8,"V,Ni,Pb,O",52,4,654.805595575316,5.62433063971255,12.5924152995253,False,-6.48399848673077,-7.55922925596154,-1.94196613211539,0,True,-0.00483880009617,2.8852,2.5015398,False,False,True,15.9997457,0.024434344801135,3.999936425,16,2,,,True,5.3867,2.5015,,,,,,,,,,,
mp-542151,V2Ni3O8,"V,Ni,O",26,3,273.984283350859,4.92079161892055,10.5378570519561,False,-10.5663278492308,-7.64810046230769,-1.87179967615385,0,True,-0.032619187307682,0,3.28279245,False,True,True,11.9999975,0.043798123575698,5.99999875,10,3,,,False,,,,,,,,,,,,,
mp-28162,V2NiO6,"V,Ni,O",27,3,289.309111326814,4.41793024636892,10.7151522713635,False,-10.6608442166667,-8.07474666722222,-2.115222795,0,True,-0.027085712407419,2.1245,1.80809144,False,False,True,6.0000001,0.020739063738722,2.00000003333333,9,5,,,False,3.7265,1.602,,,,,,,,,,,
mp-21579,V2O3,"V,O",40,2,438.798609929309,4.53754560414826,10.9699652482327,False,-8.04468672425,-9.13688672425,-2.53454769325,0,True,-0.264326334249999,0,4.81285291,False,True,True,31.9970439,0.072919656480121,3.9996304875,16,2,,,False,,,,,,,,,,,,,
mp-25279,V2O5,"V,O",14,2,175.718496117993,3.4375305059566,12.5513211512852,False,-10.7079132185714,-8.41868141214286,-2.28902181714286,0,True,-0.126906237142858,2.161,-0.53606004,False,False,False,0,0,0,0,0,,,False,1.4583,-0.7027,13.6673810266667,8.78390073666667,4.88348029,2.20985978966992,,,,,,,
mp-1648259,V2OF5,"V,O,F",24,3,297.396264338126,3.56581093748134,12.3915110140886,False,-9.33733042958333,-7.13236018041667,-3.04673080291667,0,True,-0.0030032775,1.3457,1.21502093,False,False,True,9.0000003,0.030262654172977,3.0000001,9,9,,,True,1.215,-0.1307,,,,,,,,,,,
mp-971737,V2OsRu,"V,Os,Ru",4,3,54.5344739756963,11.9721652053333,13.6336184939241,False,-26.974901365,-26.974901365,-0.327672463750001,0.004115578125002,False,,0,7.89715927,False,True,True,1.5155076,0.027789900397231,1.5155076,4,3,,,True,,,,,,,,,,,,,
mp-1187694,V2OsW,"V,Os,W",4,3,55.9925385131321,14.1150691030039,13.998134628283,False,-33.434094435,-33.434094435,-0.301050762499997,0,True,-0.007442695000001,0,7.28145202,False,True,False,0.0000073,1.30374514066511E-07,0.0000073,0,0,,,True,,,,,,,,,,,,,
mp-20541,V2P,"V,P",12,2,150.902013244372,5.84787011968392,12.5751677703644,False,-13.2404657766667,-13.2404657766667,-0.846723185992064,0,True,-0.007753999074076,0,8.57956713,False,True,False,0.0000025,1.65670420576263E-08,0.000000625,0,0,0.306,0.285,False,,,,,,,,,,,,,
mp-8044,V2PC,"V,P,C",8,3,88.3924056808725,5.44295809752457,11.0490507101091,False,-12.541298065,-8.88833232125,-0.684765243660713,0,True,-0.009023816041665,0,8.39919005,False,True,False,0.0000001,1.13131890946644E-09,0.00000005,0,0,0.425,0.227,False,,,,,,,,,,,,,
mp-19007,V2PO5,"V,P,O",16,3,179.633998941323,3.93524599303979,11.2271249338327,False,-10.941425624375,-8.64549744187501,-2.60511110558036,0,True,-0.014713228258106,0,4.44781591,False,True,True,9.9998732,0.055668043126214,4.9999366,4,4,,,False,,,,,,,,,,,,,
mp-648414,V2PS10,"V,P,S",104,3,2399.02582200168,2.51123831469203,23.0675559807854,False,-5.46306870048077,-5.84999177740385,-0.85327925506868,0,True,-0.003776103197115,1.1465,3.74934962,True,False,False,0.0314349,1.31031936845814E-05,0.0039293625,0,0,,,False,4.3177,3.1712,,,,,,,,,,,
mp-1104916,V2Pb(OF4)2,"V,Pb,(,O,F,)",13,4,199.458560579098,4.10491471091563,15.3429661983922,False,-5.72658411769231,-6.37812257923077,-2.75603025461538,0,True,-0.029794434337604,3.4112,-2.13628568,False,False,False,0.0050931,2.55346272690074E-05,0.0050931,0,0,,,False,1.2254,-2.1858,,,,,,,,,,,
mp-825375,V2Pb14Cl4O17,"V,Pb,Cl,O",74,4,1452.83377912831,7.80984936108651,19.6328889071394,False,-27.0649243993243,-6.10655755594595,-1.73752093851351,0,True,-0.011127450657843,2.3284,3.31603047,False,False,False,0,0,0,0,0,,,False,5.6139,3.2855,,,,,,,,,,,
mp-22005,V2Pb2O7,"V,Pb,O",44,3,658.467645072913,6.33763253167007,14.9651737516571,False,-18.7673372136364,-7.62041614159091,-2.14506765840909,0,True,-0.018083919545456,2.9262,4.66770781,False,False,False,0,0,0,0,0,,,False,4.6677,1.7415,,,,,,,,,,,
mp-19903,V2Pb3O8,"V,Pb,O",13,3,197.926361429811,7.14363061718616,15.22510472537,False,-20.89149049,-7.36607351192307,-2.0668857126923,0,True,-0.003177212596091,2.9795,2.56495212,True,False,False,0,0,0,0,0,,,False,5.469,2.4895,,,,,,,,,,,
mp-1203641,V2Pb4(Se2O7)3,"V,Pb,(,Se,O,)",66,4,1065.15586605187,5.42653477112341,16.1387252432101,False,-5.84802059454546,-6.38823271575758,-1.60335240088068,0,True,-0.003610766969693,2.3938,1.91625264,False,False,False,0.0000674,6.32771241732222E-08,0.0000337,0,0,,,False,4.3028,1.909,,,,,,,,,,,
mp-647385,V2Pb4O9,"V,Pb,O",120,3,2075.17772089977,6.87958094702819,17.2931476741647,False,-6.53518174833333,-7.174048415,-2.00404511733333,0,True,-0.016747854729179,2.9129,3.54200181,False,False,False,0.0033436,1.61123549386906E-06,0.00041795,0,0,,,False,5.4636,2.5507,,,,,,,,,,,
mp-21126,V2PbO6,"V,Pb,O",18,3,260.105499457929,5.17213338569711,14.4503055254405,False,-15.6378472822222,-7.94359480333333,-2.21379199888889,0,True,-0.012742167638902,2.2667,0.83106044,False,False,False,0,0,0,0,0,,,False,3.0829,0.8162,,,,,,,,,,,
mp-979259,V2ReMo,"V,Re,Mo",4,3,56.2979780060177,11.3271708919676,14.0744945015044,False,-26.99292152,-26.99292152,-0.327485118125,0,True,-0.033651572916667,0,6.98995416,False,True,False,0.0000354,6.28797005750652E-07,0.0000354,0,0,,,True,,,,,,,,,,,,,
mp-865497,V2ReOs,"V,Re,Os",4,3,54.8885754334777,14.4705713359008,13.7221438583694,False,-33.7920549625,-33.7920549625,-0.398306208125006,0,True,-0.055234889166669,0,7.64212309,False,True,False,0.0139562,0.000254264205069,0.0139562,0,0,0,0.296,True,,,,,,,,,,,,,
mp-981365,V2ReRu,"V,Re,Ru",4,3,54.6064503197818,11.8340485304161,13.6516125799455,False,-26.8669864625,-26.8669864625,-0.363411096875001,0,True,-0.040450464999999,0,7.46877766,False,True,True,0.6720389,0.01230695084673,0.6720389,4,3,0.009,0.297,True,,,,,,,,,,,,,
mp-981377,V2ReTc,"V,Re,Tc",4,3,55.0206265355232,11.6523123888759,13.7551566338808,False,-27.079262975,-27.079262975,-0.440655920624998,0,True,-0.051895927499998,0,7.43325038,False,True,False,0.00001,1.81750020486293E-07,0.00001,0,0,,,True,,,,,,,,,,,,,
mp-971754,V2ReW,"V,Re,W",4,3,56.570365869057,13.8528041963608,14.1425914672642,False,-33.27900718,-33.27900718,-0.289617043124998,0,True,-0.047632380833334,0,6.57563596,False,True,False,0.0000005,8.8385498718065E-09,0.0000005,0,0,,,True,,,,,,,,,,,,,
mp-28207,V2S2O11,"V,S,O",60,3,813.370240546118,2.79289779692905,13.5561706757686,False,-9.174179799,-7.39250977983333,-2.0011645385,0,True,-0.042890431166668,2.3616,-0.90830281,True,False,False,0,0,0,0,0,,,False,1.3623,-0.9993,,,,,,,,,,,
mp-972384,V2Se2O11,"V,Se,O",30,3,387.424865445886,3.73572794018156,12.9141621815295,False,-9.567833896,-6.88170245233333,-1.57588870897917,0,True,-0.030641093666665,2.1812,-0.02918,True,False,False,0,0,0,0,0,,,False,2.0541,-0.1271,,,,,,,,,,,
mp-1194518,V2Se2O9,"V,Se,O",52,3,697.125344883109,3.84735224286961,13.4062566323675,False,-10.1601179901923,-7.14384602846154,-1.78297801766827,0,True,-0.005290417948712,2.259,-0.14154596,True,False,False,0,0,0,0,0,,,False,2.1175,-0.1415,,,,,,,,,,,
mp-29173,V2Se3O11,"V,Se,O",64,3,877.979556135073,3.89427341905384,13.7184305646105,False,-10.030373176875,-6.85852809140625,-1.6658332396582,0,True,-0.000761680156248,2.1989,0.30597816,False,False,False,0,0,0,0,0,,,False,2.4529,0.254,,,,,,,,,,,
mp-28256,V2Se9,"V,Se",22,2,571.950461381326,4.71798268205798,25.9977482446057,False,-14.7297092104545,-14.7297092104545,-0.458509797869319,0,True,-0.003932154573865,0.722,2.35642108,False,False,False,0,0,0,0,0,,,False,3.0154,2.2934,9.58795321669099,1.56038858335765,8.02756463333333,2.83329571935817,,,,,,,
mp-772047,V2SiO4,"V,Si,O",28,3,310.540007070881,4.14875094109887,11.0907145382458,False,-11.2414347753571,-8.83695696678572,-2.63910351107143,0,True,-0.020504832600732,1.8974,5.12644975,True,False,True,24.0000019,0.077284734184094,6.000000475,8,2,,,True,7.0187,5.1213,,,,,,,,,,,
mp-1217159,V2SiPb5O12,"V,Si,Pb,O",40,4,674.16105583367,6.68964120685508,16.8540263958417,False,-6.64891085175,-7.23111085175,-2.15451597275,0,True,-0.002500513708334,2.6668,2.78064136,False,False,False,0.0004235,6.28188170075026E-07,0.00021175,0,0,,,True,5.4474,2.7806,,,,,,,,,,,
mp-773455,V2SnO7,"V,Sn,O",40,3,679.778959488972,3.24974280421266,16.9944739872243,False,-11.73886614775,-7.94031119875,-2.25900009575,0,True,-0.024440222250023,2.6767,-0.153410799999999,True,False,False,0,0,0,0,0,,,True,1.4577,-1.219,,,,,,,,,,,
mp-865499,V2TcOs,"V,Tc,Os",4,3,54.3887000483978,11.9105232578106,13.5971750120994,False,-27.2055898775,-27.2055898775,-0.423329287499999,0,True,-0.029716205000003,0,7.91083546,False,True,False,0.0013563,2.49371652345634E-05,0.0013563,0,0,0.01,0.297,True,,,,,,,,,,,,,
mp-865501,V2TcRu,"V,Tc,Ru",4,3,53.9902562861079,9.25619265561919,13.497564071527,False,-20.26903378,-20.26903378,-0.376946578750001,0,True,-0.004250325,0,7.81532539,False,True,False,0.002186999999999,4.05073091042676E-05,0.002186999999999,0,0,0.06,0.311,True,,,,,,,,,,,,,
mp-20312,V2WO6,"V,W,O",18,3,190.714336440904,6.64721895593332,10.5952409133836,False,-15.3440680316667,-9.18364337166667,-2.42656466055556,0,True,-0.044766783611096,0,4.72335945,False,True,True,7.9999956,0.04194753131461,3.9999978,6,2,,,False,,,29.04724621,22.1814653966667,6.86578081333334,2.62026350074441,,,,,,,
mp-17458,V2Zn2O7,"V,Zn,O",22,3,291.649289122659,3.92514244937028,13.2567858692118,False,-10.1999231945455,-7.19987548454546,-2.17050944863636,0,True,-0.062623160454551,2.5529,-0.30502074,False,False,False,0,0,0,0,0,,,False,2.0867,-0.4662,10.03933926,5.69732040666667,4.34201885333334,2.08375114956977,,,,,,,
mp-554700,V2Zn3TeO10,"V,Zn,Te,O",64,4,919.247021203505,4.2320914880553,14.3632347063048,False,-6.02882216015625,-6.67069716015625,-2.01007472807292,0,True,-0.001904451197916,2.8675,0.46870204,True,False,False,0.019426199999999,2.11327309764536E-05,0.00485655,0,0,,,False,3.244,0.3765,,,,,,,,,,,
mp-1190411,V2Zn3TePb3O14,"V,Zn,Te,Pb,O",23,5,352.636485519109,5.98646498283766,15.3320211095265,False,-5.95568755826087,-6.52168755826087,-1.93474216072464,0,True,-0.027549567898545,3.1807,1.72751354,False,False,False,0.0001137,3.22428349501681E-07,0.0001137,0,0,,,False,4.9082,1.7275,,,,,,,,,,,
mp-1048867,V2ZnO4,"V,Zn,O",42,3,475.374400454326,4.84753174926409,11.3184381060554,False,-7.06552397238095,-7.94380968666667,-2.34103829095238,0,True,-0.018961620773798,1.3106,4.75457838,False,False,True,4,0.008414420288886,0.666666666666666,12,6,,,True,4.7546,3.444,,,,,,,,,,,
mp-29058,V3(Bi3O8)2,"V,(,Bi,O,)",100,3,1486.03757187138,7.43177393315412,14.8603757187138,False,-6.5472742064,-7.1909542064,-2.0005822004,0,True,-0.006784779487504,2.2173,3.88281448,False,False,True,4.0884366,0.002751233668238,1.02210915,4,2,,,False,5.741,3.5237,,,,,,,,,,,
mp-1192799,V3(Ni10B3)2,"V,(,Ni,B,)",29,3,282.55823222824,8.17791516632497,9.74338731821517,False,-6.6168271,-6.6168271,-0.308868395344826,0,True,-0.004240830919541,0,8.35541665,False,True,True,1.3237406,0.004684841738855,1.3237406,3,2,,,False,,,,,,,,,,,,,
mp-1195122,V3(SbCl12)2,"V,(,Sb,Cl,)",116,3,3614.39491684633,2.29200380191456,31.158576869365,False,-3.64834188862069,-4.15647981965517,-1.40217816827586,0,True,-0.024571186120695,0.0264,-0.01591533,True,False,True,4.3273266,0.001197247865702,1.08183165,12,2,,,False,-0.0007,-0.0271,,,,,,,,,,,
mp-1102112,V3Ag2TeS6,"V,Ag,Te,S",12,4,213.288856520426,5.36064418669287,17.7740713767022,False,-14.0305292333333,-6.07461652333334,-0.999176045416667,0,True,-0.049536432499995,0,5.64100143,False,True,False,0.0004588,2.15107346668185E-06,0.0004588,0,0,,,False,,,,,,,,,,,,,
mp-1100976,V3AgO8,"V,Ag,O",24,3,297.529015413665,4.33861176038477,12.3970423089027,False,-11.479771985,-7.8805797025,-2.07405104180556,0,True,-0.007556469374977,1.162,1.9933814,False,False,False,0,0,0,0,0,,,True,1.9938,0.8318,,,,,,,,,,,
mp-292,V3As,"V,As",8,2,104.544068818511,7.23486852175834,13.0680086023138,False,-14.75890879,-14.75890879,-0.514844245624999,0,True,-0.136552558125,0,7.30575121,False,True,False,0,0,0,0,0,0.104,0.26,False,,,,,,,,,,,,,
